game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5,away_runs_last10,home_runs_last10
2024-08-07,745469,R,Final,PNC Park,2024-08-07 22:40:00+00:00,San Diego Padres,Pittsburgh Pirates,135,134,,,5,4,0,0,3.8,1.8
2024-08-07,745709,R,Final,Yankee Stadium,2024-08-07 20:05:00+00:00,Los Angeles Angels,New York Yankees,108,147,,,0,5,1,0,2.5,2.6
2024-08-07,745630,R,Final,Oakland Coliseum,2024-08-07 19:37:00+00:00,Chicago White Sox,Oakland Athletics,145,133,,,2,0,0,0,1.7,2.6
2024-08-07,744981,R,Final,Globe Life Field,2024-08-07 18:35:00+00:00,Houston Astros,Texas Rangers,117,140,,,2,0,0,0,1.5,1.9
2024-08-07,746842,R,Final,Wrigley Field,2024-08-07 18:20:00+00:00,Minnesota Twins,Chicago Cubs,142,112,,,2,6,1,0,2.4,2.8
2024-08-07,746604,R,Final,Progressive Field,2024-08-07 17:10:00+00:00,Arizona Diamondbacks,Cleveland Guardians,109,114,,,4,2,0,0,2.7,2.7
2024-08-07,744822,R,Final,Nationals Park,2024-08-07 22:45:00+00:00,San Francisco Giants,Washington Nationals,137,120,,,5,3,0,0,2.4,2.6
2024-08-08,744899,R,Final,Rogers Centre,2024-08-08 23:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,,2,5,1,0,2.5,2.9
2024-08-08,747169,R,Final,Chase Field,2024-08-09 01:40:00+00:00,Philadelphia Phillies,Arizona Diamondbacks,143,109,,,0,1,1,0,1.5,3.8
2024-08-08,745226,R,Final,T-Mobile Park,2024-08-09 01:40:00+00:00,Detroit Tigers,Seattle Mariners,116,136,,,3,0,0,0,2.7,1.9
2024-08-08,745143,R,Final,Busch Stadium,2024-08-08 23:15:00+00:00,Tampa Bay Rays,St. Louis Cardinals,139,138,,,2,4,1,0,1.8,4.1
2024-08-08,745710,R,Final,Yankee Stadium,2024-08-08 23:05:00+00:00,Los Angeles Angels,New York Yankees,108,147,,,8,1,0,0,2.6,2.7
2024-08-08,744819,R,Final,Nationals Park,2024-08-08 16:05:00+00:00,San Francisco Giants,Washington Nationals,137,120,,,2,2,0,1,2.5,2.6
2024-08-08,746522,R,Final,Coors Field,2024-08-08 19:10:00+00:00,New York Mets,Colorado Rockies,121,115,,,7,1,0,0,3.0,3.1
2024-08-08,745466,R,Final,PNC Park,2024-08-08 16:35:00+00:00,San Diego Padres,Pittsburgh Pirates,135,134,,,4,0,0,0,3.9,1.8
2024-08-08,747081,R,Final,Truist Park,2024-08-08 16:20:00+00:00,Milwaukee Brewers,Atlanta Braves,158,144,,,13,3,0,0,3.2,1.9
2024-08-08,746030,R,Final,loanDepot park,2024-08-08 22:10:00+00:00,Cincinnati Reds,Miami Marlins,113,146,,,3,3,0,1,3.4,2.5
2024-08-09,745708,R,Postponed,Yankee Stadium,2024-08-09 23:05:00+00:00,Texas Rangers,New York Yankees,140,147,,,1,1,0,1,1.6,2.8
2024-08-09,745308,R,Final,Oracle Park,2024-08-10 02:15:00+00:00,Detroit Tigers,San Francisco Giants,116,137,,,2,0,0,0,2.6,2.3
2024-08-09,745220,R,Final,T-Mobile Park,2024-08-10 02:10:00+00:00,New York Mets,Seattle Mariners,121,136,,,0,2,1,0,2.8,1.8
2024-08-09,746113,R,Final,Dodger Stadium,2024-08-10 02:10:00+00:00,Pittsburgh Pirates,Los Angeles Dodgers,134,119,,,4,9,1,0,2.5,3.4
2024-08-09,747168,R,Final,Chase Field,2024-08-10 01:40:00+00:00,Philadelphia Phillies,Arizona Diamondbacks,143,109,,,0,2,1,0,1.3,3.8
2024-08-09,746523,R,Final,Coors Field,2024-08-10 00:40:00+00:00,Atlanta Braves,Colorado Rockies,144,115,,,2,5,1,0,2.3,3.6
2024-08-09,746760,R,Final,Guaranteed Rate Field,2024-08-10 00:10:00+00:00,Chicago Cubs,Chicago White Sox,112,145,,,7,5,0,0,2.6,1.8
2024-08-09,745957,R,Final,American Family Field,2024-08-10 00:10:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,,0,8,1,0,3.0,3.6
2024-08-09,746032,R,Final,loanDepot park,2024-08-09 23:10:00+00:00,San Diego Padres,Miami Marlins,135,146,,,0,2,1,0,3.7,2.7
2024-08-09,746927,R,Final,Fenway Park,2024-08-09 23:10:00+00:00,Houston Astros,Boston Red Sox,117,111,,,1,3,1,0,1.4,4.1
